Date/Time,BS - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),BS - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - CLASSROOM 1:Zone Air Temperature [C](TimeStep),BS - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),BS - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),BS - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - LIBRARY 1:Zone Air Temperature [C](TimeStep),BS - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - QA 1:Zone Air Temperature [C](TimeStep),BS - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - LOBBY 1:Zone Air Temperature [C](TimeStep),BS - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),BS - Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),BS - CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) ,RL - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),RL - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - CLASSROOM 1:Zone Air Temperature [C](TimeStep),RL - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),RL - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),RL - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - LIBRARY 1:Zone Air Temperature [C](TimeStep),RL - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - QA 1:Zone Air Temperature [C](TimeStep),RL - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - LOBBY 1:Zone Air Temperature [C](TimeStep),RL - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),RL - Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),RL - CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 03/19  17:00:00,23.03669853,24,23.21196454,24,23.43040564,24,22.98119872,24,23.09974339,24,23.04047265,24,23.99781901,24,1227.54679,1291.461486,-0.419706273,-0.48698497,-2.147277501,-0.807422669,-0.311372957,-0.334020529,-0.379821626,22.98050147,23,23.70108347,25,23.54939602,24,23.61669515,26,23.5560788,25,23.24341388,24,23.99800588,24,1212.328213,1771.14718,-0.334732989,-0.560814182,-2.152306723,-0.854536151,-0.359419707,-0.436997069,-0.616152492
 03/19  17:15:00,22.97321913,24,23.11796236,24,23.34416508,24,22.95493587,24,22.96155131,24,23.01742227,24,23.99804756,24,1177.993463,936.2555047,-0.446294575,-0.511441166,-2.163486459,-0.848233305,-0.323238814,-0.339659846,-0.399741696,22.92668588,23,23.50528354,25,23.46987674,24,23.40263426,26,23.36682523,25,23.15443577,24,23.99892769,24,1153.407512,1284.007549,-0.377879141,-0.584193007,-2.20882179,-0.906196686,-0.384091533,-0.44552918,-0.634049815
 03/19  17:30:00,22.92116825,24,23.04345712,24,23.27173141,24,22.92134927,24,22.8473902,24,22.98373738,24,23.99822597,24,1137.733944,634.0146899,-0.468644927,-0.533015891,-2.179768397,-0.885464714,-0.336211475,-0.344122278,-0.416833538,22.85845582,26,23.21617169,26,23.31841538,24,23.13667461,26,23.03149847,25,23.03045194,24,24.53730152,25,0.0,869.5058605,-0.435513841,-0.61854196,-2.279495082,-0.983875667,-0.415812711,-0.352816955,-0.653296002
 03/19  17:45:00,22.86465354,24,22.9742126,24,23.20343249,24,22.87482164,24,22.74949843,24,22.93720891,24,23.99804987,24,1112.008773,526.3365359,-0.48901383,-0.553100589,-2.197948221,-0.914568454,-0.351194225,-0.344404178,-0.433716026,22.8249847,25,23.15443145,24,23.26919513,24,23.10617456,24,21.96967404,22,23.00321439,25,23.15210535,23,3767.009926,721.8329635,-0.457509999,-0.636688552,-2.299055254,-1.214828251,-0.42793513,-0.599519148,-0.666552548
 03/19  18:00:00,22.89924867,24,22.99892051,24,23.18322828,24,22.94129593,24,22.79048048,24,23.00122049,24,23.99582594,24,1845.417623,0.0,-0.445428582,-0.543483483,-2.128089548,-0.840812455,-0.303598751,-0.197858094,-0.391156242,22.88228064,26,23.19792775,26,23.26988014,24,23.19381599,26,22.42442494,25,23.08783252,24,24.37487986,25,0.0,0.0,-0.41159591,-0.623508044,-2.223405956,-1.068853545,-0.375183591,-0.256508328,-0.6204623
 03/19  18:15:00,22.94473956,24,23.04359172,24,23.17407521,24,23.01076041,24,22.86573285,24,23.06677666,24,23.99552447,24,1834.110926,0.0,-0.447896839,-0.552432761,-2.121014047,-0.839128112,-0.300550186,-0.206385021,-0.392726772,22.88725024,26,23.17069863,25,23.23122121,24,22.9719832,23,22.56079981,24,23.09805607,25,24.90875732,26,22.99604553,0.0,-0.423554256,-0.63669062,-2.277657752,-1.05448073,-0.378409989,-0.142517504,-0.625726312
 03/19  18:30:00,22.95293115,24,23.05677094,24,23.15380881,24,23.02601012,24,22.89713214,24,23.07851149,24,23.99585584,24,1756.170843,0.0,-0.451285155,-0.560744901,-2.123849973,-0.843777982,-0.302958355,-0.223526332,-0.396860196,22.8796286,26,23.12803444,26,23.18006346,24,22.96746967,26,22.66331746,25,23.09332441,24,25.02353495,25,560.2729214,0.0,-0.436844273,-0.650263441,-2.288665919,-1.047253407,-0.384095786,-0.101781563,-0.632337119
 03/19  18:45:00,22.92915901,24,23.03634478,24,23.13706695,24,22.9988623,24,22.86595418,24,23.05123818,24,23.688032,24,0.0,0.0,-0.458264126,-0.5670906,-2.134805445,-0.857148893,-0.310759341,-0.295637579,-0.404780714,22.87318629,26,23.1135177,26,23.16055507,24,23.05198301,26,22.71313748,25,23.0883278,24,24.38261881,25,0.0,0.0,-0.444088548,-0.65728803,-2.279275574,-1.048392792,-0.389074742,-0.231301153,-0.637756633
 03/19  19:00:00,22.901392,24,23.01426201,24,23.10618783,24,22.97348421,24,22.83057472,24,23.02501366,24,23.23388594,24,0.0,0.0,-0.465240406,-0.574937561,-2.145650667,-0.871132763,-0.318594395,-0.383134663,-0.413142255,22.85745712,26,23.08090367,25,23.12233602,24,22.9837759,23,22.78423896,24,23.07360101,25,23.57220091,26,12.97569306,0.0,-0.453410523,-0.666592807,-2.297952003,-1.043801043,-0.395322366,-0.382001694,-0.644088934
 03/19  19:15:00,22.88052203,24,22.99738575,24,23.08566113,24,22.95550468,24,22.79560473,24,23.00704309,24,22.96508353,24,0.0,0.0,-0.471395388,-0.581134812,-2.155018678,-0.884919959,-0.325240553,-0.441858352,-0.420399524,22.84695233,26,23.06964088,26,23.11282529,24,23.03162951,26,22.76848035,25,23.06085992,24,23.48773138,25,0.0,0.0,-0.459371221,-0.671325604,-2.295896222,-1.053919632,-0.401378862,-0.41724688,-0.649606379
 03/19  19:30:00,22.85977966,24,22.98039625,24,23.06838114,24,22.93577701,24,22.75854331,24,22.98749086,24,22.80989337,24,0.0,0.0,-0.477901864,-0.587000346,-2.165150344,-0.89943166,-0.332392305,-0.482707454,-0.427876976,22.82750826,26,23.04898986,25,23.09543322,24,23.06917625,23,22.73865601,24,23.03835414,25,23.32493083,26,0.0,0.0,-0.466934257,-0.677296175,-2.294833747,-1.067459451,-0.409221184,-0.458825234,-0.656756574
 03/19  19:45:00,22.8350491,24,22.95952918,24,23.04916844,24,22.91052045,24,22.71659653,24,22.96246305,24,22.69824321,24,0.0,0.0,-0.485507152,-0.593516018,-2.176981589,-0.915307164,-0.340738795,-0.516334553,-0.436358264,22.80052793,26,23.01846002,25,23.06873036,24,23.05855613,23,22.70806846,24,23.00884907,25,23.02968163,26,0.0,0.0,-0.476528089,-0.685098351,-2.304413765,-1.08195115,-0.419458418,-0.520331439,-0.665556086
 03/19  20:00:00,22.80551834,24,22.93353296,24,23.02608901,24,22.88024677,24,22.66902884,24,22.93260525,24,22.59441867,24,0.0,0.0,-0.494584442,-0.601183728,-2.190607052,-0.933026047,-0.350324267,-0.549466939,-0.446167595,22.76993337,26,22.98415142,25,23.03932664,24,23.01868497,23,22.67119001,24,22.97678395,25,22.75104401,26,0.0,0.0,-0.487504901,-0.694016647,-2.32098519,-1.09830369,-0.431235632,-0.582883425,-0.675612487
 03/19  20:15:00,22.77648134,24,22.90719745,24,23.00094389,24,22.85225766,24,22.62316806,24,22.90499498,24,22.50065129,24,0.0,0.0,-0.502039826,-0.608724033,-2.201293844,-0.947048405,-0.358761574,-0.572573925,-0.45288947,22.74178215,26,22.95319646,25,23.01171472,24,22.97958904,23,22.6313946,24,22.94879557,25,22.56572509,26,0.0,0.0,-0.496239549,-0.702226981,-2.335091319,-1.111611668,-0.440534324,-0.624910459,-0.683653931
 03/19  20:30:00,22.74877218,24,22.8817307,24,22.97409285,24,22.82706176,24,22.58095239,24,22.87996374,24,22.42049572,24,0.0,0.0,-0.509846826,-0.617015019,-2.211856225,-0.960909276,-0.367465357,-0.594692891,-0.461248781,22.71580164,26,22.92557946,25,22.98480281,24,22.94923633,23,22.59107923,24,22.92370332,25,22.45876579,26,0.0,0.0,-0.504906411,-0.710814611,-2.347847046,-1.125500518,-0.449570995,-0.653850349,-0.69180586
 03/19  20:45:00,22.72041467,24,22.85567457,24,22.94498697,24,22.80164938,24,22.54001297,24,22.85452948,24,22.35054221,24,0.0,0.0,-0.518076739,-0.625984967,-2.222770923,-0.974902546,-0.376463065,-0.61526656,-0.470005218,22.68907677,26,22.89814367,25,22.95613116,24,22.92208864,23,22.55003907,24,22.89783813,25,22.38768683,26,0.0,0.0,-0.513844089,-0.720000121,-2.360177072,-1.139917296,-0.458976796,-0.676302757,-0.700382384
 03/19  21:00:00,22.69002707,24,22.8277686,24,22.913523,24,22.77422742,24,22.49797962,24,22.82702534,24,22.28531625,24,0.0,0.0,-0.52679886,-0.635522981,-2.234306173,-0.989268228,-0.384598777,-0.635044859,-0.479258936,22.65998087,26,22.86880304,25,22.92477077,24,22.89293917,23,22.50750059,24,22.86962907,25,22.32362786,26,0.0,0.0,-0.523267242,-0.729810714,-2.373081596,-1.154818575,-0.468997227,-0.697033582,-0.709531627
 03/19  21:15:00,22.65946669,24,22.79968629,24,22.88113146,24,22.74716961,24,22.45669425,24,22.79983063,24,22.22580274,24,0.0,0.0,-0.534863263,-0.644949801,-2.244836477,-1.002240521,-0.393463334,-0.651411741,-0.487923312,22.63049465,26,22.83915907,25,22.89217754,24,22.86322309,23,22.46587477,24,22.84171931,25,22.26159104,26,0.0,0.0,-0.532014603,-0.739553406,-2.38511527,-1.168270348,-0.478328333,-0.713617116,-0.718121925
 03/19  21:30:00,22.62977917,24,22.7723826,24,22.84878563,24,22.7214797,24,22.41724938,24,22.77390968,24,22.17251359,24,0.0,0.0,-0.541405536,-0.654378632,-2.255051956,-1.014772017,-0.402068305,-0.666337149,-0.496445095,22.60181731,26,22.81032028,25,22.85956445,24,22.83445659,23,22.42623656,24,22.81516548,25,22.20385292,26,0.0,0.0,-0.540629404,-0.749310308,-2.396901678,-1.181245069,-0.487376713,-0.732475799,-0.726584463
 03/19  21:45:00,22.60115418,24,22.7459697,24,22.81704376,24,22.6969542,24,22.37978152,24,22.74904183,24,22.12444849,24,0.0,0.0,-0.549120834,-0.662180133,-2.264875969,-1.026709841,-0.410373956,-0.679958469,-0.504680527,22.57419389,26,22.78249573,25,22.82761636,24,22.80698329,23,22.38858795,24,22.78971271,25,22.15174421,26,0.0,0.0,-0.548978841,-0.758836122,-2.408245087,-1.193605649,-0.496107256,-0.749680243,-0.734761232
 03/19  22:00:00,22.57373643,24,22.72044645,24,22.78643243,24,22.6734363,24,22.34433938,24,22.72508141,24,22.08048152,24,0.0,0.0,-0.556542084,-0.670999702,-2.274263637,-1.037937313,-0.41835493,-0.692357986,-0.512529911,22.54775848,26,22.75568785,25,22.79685982,24,22.78077339,23,22.35291763,24,22.76517005,25,22.10489138,26,0.0,0.0,-0.556994982,-0.767956799,-2.419068692,-1.205242737,-0.504503288,-0.765195823,-0.742550193
 03/19  22:15:00,22.54578811,24,22.69391523,24,22.75648642,24,22.64859955,24,22.30829855,24,22.69980694,24,22.03495391,24,0.0,0.0,-0.564907444,-0.679898549,-2.284949255,-1.050479452,-0.427278322,-0.707219089,-0.521099452,22.52075849,26,22.72795743,25,22.76678897,24,22.7533695,23,22.31660641,24,22.73929613,25,22.05731683,26,0.0,0.0,-0.56595887,-0.777154616,-2.431186181,-1.21823894,-0.513869592,-0.783099817,-0.749756924
 03/19  22:30:00,22.51731127,24,22.66616295,24,22.72731711,24,22.62262218,24,22.27126221,24,22.6734497,24,21.98634883,24,0.0,0.0,-0.573378697,-0.688494265,-2.295760579,-1.062986074,-0.436336362,-0.722471823,-0.529611269,22.49318749,26,22.69906685,25,22.73749096,24,22.72488107,23,22.27928651,24,22.7123382,25,22.0070434,26,0.0,0.0,-0.57501371,-0.786040872,-2.443402642,-1.231200036,-0.523373169,-0.801422208,-0.758242203
 03/19  22:45:00,22.48903491,24,22.63793058,24,22.69908381,24,22.59660506,24,22.23413885,24,22.6470841,24,21.9362466,24,0.0,0.0,-0.581907067,-0.696860547,-2.306554218,-1.0753964,-0.445380029,-0.737817727,-0.538039993,22.46577664,26,22.66974942,25,22.70912198,24,22.69640717,23,22.24188664,24,22.68538316,25,21.95540696,26,0.0,0.0,-0.58411128,-0.794691857,-2.455573941,-1.244059749,-0.532858904,-0.819844239,-0.766653387
 03/19  23:00:00,22.46111397,24,22.60974312,24,22.67154715,24,22.57088145,24,22.19740152,24,22.62101466,24,21.88626948,24,0.0,0.0,-0.590449231,-0.70510955,-2.317350217,-1.087793684,-0.454405335,-0.753107466,-0.546461752,22.43868122,26,22.64052117,25,22.68144631,24,22.66832376,23,22.20488717,24,22.65874611,25,21.90397929,26,0.0,0.0,-0.593212438,-0.80322294,-2.467696274,-1.256901501,-0.542316468,-0.838161637,-0.7750709
 03/19  23:15:00,22.43389513,24,22.5820717,24,22.64444173,24,22.54592176,24,22.16177101,24,22.59564545,24,21.83803811,24,0.0,0.0,-0.598840395,-0.713303443,-2.327788204,-1.099690123,-0.46308866,-0.767648014,-0.554672584,22.41225754,26,22.6118676,25,22.65420498,24,22.64106806,23,22.16900875,24,22.63281244,25,21.85440987,26,0.0,0.0,-0.602148277,-0.811693027,-2.47942897,-1.269210192,-0.551426396,-0.855587458,-0.7832514
 03/19  23:30:00,22.40699768,24,22.55477906,24,22.61736947,24,22.52130705,24,22.12697009,24,22.57056251,24,21.79162326,24,0.0,0.0,-0.607204905,-0.721537549,-2.338227302,-1.111526288,-0.471763078,-0.781849792,-0.562908945,22.38612492,26,22.58364679,25,22.62700042,24,22.61422762,23,22.13397277,24,22.6071705,25,21.80678643,26,0.0,0.0,-0.611045007,-0.820204182,-2.491118989,-1.281452485,-0.56052114,-0.874388791,-0.791469498
 03/19  23:45:00,22.37992375,24,22.52746324,24,22.59002681,24,22.49649098,24,22.09237146,24,22.54525202,24,21.74625434,24,0.0,0.0,-0.615616263,-0.729858576,-2.348759513,-1.123361473,-0.480517726,-0.79585632,-0.571214579,22.3597842,26,22.55544743,25,22.59952769,24,22.58726024,23,22.09915056,24,22.58131081,25,21.76032917,26,0.0,0.0,-0.619976785,-0.828804247,-2.502874701,-1.293690128,-0.569694975,-0.891809908,-0.799768277
 03/19  24:00:00,22.352463,24,22.4998614,24,22.56232578,24,22.47128102,24,22.05758646,24,22.51954478,24,21.70125586,24,0.0,0.0,-0.624108127,-0.738272056,-2.359419453,-1.135251959,-0.489381271,-0.809773212,-0.57961614,22.33302801,26,22.52700113,25,22.57169819,24,22.55996981,23,22.06415261,24,22.55506528,25,21.71434477,26,0.0,0.0,-0.628979519,-0.836169158,-2.514732844,-1.305981124,-0.577641052,-0.909080399,-0.808173587
 03/20  00:15:00,22.32586549,24,22.47311868,24,22.53488907,24,22.44723909,24,22.02411055,24,22.49495399,24,21.65923594,24,0.0,0.0,-0.631988601,-0.746446772,-2.369191131,-1.146062085,-0.497599166,-0.821657508,-0.587451168,22.3071073,26,22.49945335,25,22.54413509,24,22.53392517,23,22.03047608,24,22.52994939,25,21.67142836,26,0.0,0.0,-0.636010462,-0.844611151,-2.525645615,-1.317177048,-0.586249508,-0.924119416,-0.81600516
 03/20  00:30:00,22.30037235,24,22.44748957,24,22.50791765,24,22.42447852,24,21.99257705,24,22.47156418,24,21.62122547,24,0.0,0.0,-0.639643962,-0.754522394,-2.378610916,-1.156421238,-0.505529459,-0.832585541,-0.595059511,22.28226554,26,22.47305583,25,22.51703942,24,22.50922519,23,21.99875489,24,22.50604313,25,21.63260029,26,0.0,0.0,-0.644123411,-0.852950731,-2.536170194,-1.328514825,-0.594560703,-0.937919857,-0.823611461
 03/20  00:45:00,22.27573119,24,22.42271429,24,22.48144655,24,22.4025152,24,21.96272292,24,22.44890121,24,21.58661705,24,0.0,0.0,-0.647081636,-0.762443467,-2.387739058,-1.166315577,-0.513235212,-0.842672822,-0.602439481,22.25825163,26,22.44754612,25,22.49044608,24,22.48537551,23,21.96872487,24,22.48286968,25,21.59724442,26,0.0,0.0,-0.652002285,-0.861130833,-2.546370687,-1.339382221,-0.602639245,-0.950614455,-0.830990399
 03/20  01:00:00,22.2518548,24,22.39862283,24,22.45562553,24,22.38116405,24,21.93419873,24,22.42680299,24,21.55463553,24,0.0,0.0,-0.654294837,-0.770145083,-2.396577389,-1.175727664,-0.52072248,-0.85205168,-0.60956674,22.23497902,26,22.42275242,25,22.46450486,24,22.46219066,23,21.94003424,24,22.46026803,25,21.56457854,26,0.0,0.0,-0.659640621,-0.869084701,-2.556249555,-1.349752139,-0.610490893,-0.962395034,-0.83811667
 03/20  01:15:00,22.22485832,24,22.37134873,24,22.42881888,24,22.35564021,24,21.90138404,24,22.40068335,24,21.5148724,24,0.0,0.0,-0.663651899,-0.778662339,-2.408522126,-1.188657198,-0.530482437,-0.867563194,-0.618673614,22.20856375,26,22.39480492,25,22.43757951,24,22.43486779,23,21.90705513,24,22.43364893,25,21.52417754,26,0.0,0.0,-0.669475383,-0.877877071,-2.569305688,-1.363730195,-0.620673709,-0.980738006,-0.847285411
 03/20  01:30:00,22.19424435,24,22.3401826,24,22.40074892,24,22.32587579,24,21.86288524,24,22.37056444,24,21.46386275,24,0.0,0.0,-0.673707924,-0.787381922,-2.421534996,-1.202812279,-0.541133992,-0.885845483,-0.628435167,22.17850827,26,22.36299591,25,22.40939332,24,22.40336179,23,21.8683938,24,22.40304512,25,21.47257144,26,0.0,0.0,-0.680019336,-0.886876657,-2.583435193,-1.380364014,-0.63176392,-1.002337146,-0.857133993
 03/20  01:45:00,22.16121053,24,22.30631475,24,22.37157043,24,22.29379991,24,21.82014543,24,22.33832178,24,21.40416579,24,0.0,0.0,-0.684399805,-0.796453934,-2.435349608,-1.218068871,-0.552408933,-0.908942866,-0.638806496,22.14601097,26,22.32851647,25,22.38010178,24,22.36961662,23,21.82549631,24,22.37033717,25,21.41232057,26,0.0,0.0,-0.691208094,-0.896237858,-2.598362537,-1.396975593,-0.643487492,-1.026392759,-0.867616037
 03/20  02:00:00,22.12625195,24,22.27056369,24,22.34088428,24,22.26019511,24,21.77430383,24,22.30465214,24,21.3388791,24,0.0,0.0,-0.695698747,-0.806074685,-2.449912487,-1.234452013,-0.564247867,-0.93399131,-0.649828042,22.11156824,26,22.29218323,25,22.34930566,24,22.33440708,23,21.77950329,24,22.33621748,25,21.34652545,26,0.0,0.0,-0.703012692,-0.906162574,-2.614170209,-1.414848083,-0.655784907,-1.052355838,-0.878772855
 03/20  02:15:00,22.09103008,24,22.23489966,24,22.30883663,24,22.22718864,24,21.72822887,24,22.27154357,24,21.27455301,24,0.0,0.0,-0.70644018,-0.815896693,-2.463607822,-1.249850509,-0.575484301,-0.956835188,-0.660464262,22.07684439,26,22.25596243,25,22.31715082,24,22.29985048,23,21.73328507,24,22.30266876,25,21.28173791,26,0.0,0.0,-0.714236282,-0.916293425,-2.629801758,-1.431770643,-0.667460044,-1.076033934,-0.889538907
 03/20  02:30:00,22.05517445,24,22.19928426,24,22.27492363,24,22.19417848,24,21.68210683,24,22.23835967,24,21.21280539,24,0.0,0.0,-0.717434698,-0.826361506,-2.47762907,-1.265707615,-0.586957788,-0.980597453,-0.671510632,22.04146992,26,22.2198122,25,22.283133,24,22.26533016,23,21.68702826,24,22.26904893,25,21.2195721,26,0.0,0.0,-0.725713618,-0.927084632,-2.645792621,-1.449144085,-0.679377052,-1.099446072,-0.900731945
 03/20  02:45:00,22.01761374,24,22.16273329,24,22.23867653,24,22.1597941,24,21.63461285,24,22.2037832,24,21.15159236,24,0.0,0.0,-0.728787667,-0.837478535,-2.492222568,-1.28223633,-0.598894696,-1.003380844,-0.683086374,22.00437339,26,22.18274695,25,22.24678351,24,22.22947241,23,21.63940689,24,22.23404111,25,21.15797776,26,0.0,0.0,-0.737553179,-0.938545759,-2.662430142,-1.467171498,-0.691766879,-1.123040499,-0.912474481
 03/20  03:00:00,21.97792569,24,22.12465744,24,22.20015161,24,22.12357048,24,21.58481217,24,22.16740531,24,21.08882535,24,0.0,0.0,-0.740545173,-0.849180737,-2.507439726,-1.300373181,-0.611342602,-1.026826391,-0.695206785,21.96513277,26,22.14417715,25,22.20815902,24,22.1918174,23,21.58948498,24,22.19724021,25,21.09486029,26,0.0,0.0,-0.749802448,-0.950607787,-2.679751914,-1.486043244,-0.704677151,-1.14730657,-0.924782062
 03/20  03:15:00,21.93612681,24,22.08490432,24,22.15966905,24,22.08556505,24,21.53231461,24,22.1293144,24,21.02310791,24,0.0,0.0,-0.752788801,-0.861417028,-2.523463909,-1.319501112,-0.624412587,-1.051391901,-0.708006265,21.92376416,26,22.10395127,25,22.16757998,24,22.15243252,23,21.53687178,24,22.15873965,25,21.02881943,26,0.0,0.0,-0.762544894,-0.963218077,-2.697928746,-1.505853124,-0.718219967,-1.172716372,-0.937793323
 03/20  03:30:00,21.89260142,24,22.04374878,24,22.11762035,24,22.04618427,24,21.4774178,24,22.08990602,24,20.95447141,24,0.0,0.0,-0.765388533,-0.874075441,-2.539907644,-1.339457634,-0.63782737,-1.076850614,-0.721196202,21.88065279,26,22.0623438,25,22.12543776,24,22.11172174,23,21.4818647,24,22.11893412,25,20.95988401,26,0.0,0.0,-0.775647293,-0.97626158,-2.716570969,-1.526499367,-0.732112479,-1.199038128,-0.951928499
 03/20  03:45:00,21.84769311,24,22.0014762,24,22.07423085,24,22.00573475,24,21.42054583,24,22.04946191,24,20.88354043,24,0.0,0.0,-0.77838225,-0.887155895,-2.556785966,-1.360024072,-0.651585062,-1.103057683,-0.734784104,21.83614352,26,22.01963923,25,22.0819574,24,22.06998384,23,21.42488762,24,22.07810215,25,20.88867646,26,0.0,0.0,-0.789148559,-0.98973818,-2.73569026,-1.547774567,-0.746353285,-1.22612346,-0.967735679
 03/20  04:00:00,21.8015072,24,21.95821122,24,22.02954164,24,21.96426503,24,21.36193364,24,22.00801665,24,20.81081411,24,0.0,0.0,-0.791607822,-0.900591053,-2.574091375,-1.381221551,-0.665680705,-1.129869269,-0.748755549,21.79034259,26,21.97596086,25,22.03717969,24,22.02726153,23,21.36617513,24,22.03627615,25,20.81569362,26,0.0,0.0,-0.802882677,-1.003578801,-2.755266232,-1.569696622,-0.76093797,-1.253825251,-0.982846671
 03/20  04:15:00,21.75399066,24,21.91395298,24,21.98350711,24,21.92167311,24,21.30165236,24,21.96546551,24,20.73656925,24,0.0,0.0,-0.805135998,-0.914421325,-2.592794073,-1.403001413,-0.680144689,-1.157204863,-0.763121007,21.74319825,26,21.93130553,25,21.99105862,24,21.98344569,23,21.30579755,24,21.9933488,25,20.74120978,26,0.0,0.0,-0.816923239,-1.017825105,-2.77534299,-1.592221449,-0.775898872,-1.282054479,-0.998396743
 03/20  04:30:00,21.70508988,24,21.86867499,24,21.93609812,24,21.87790241,24,21.2397795,24,21.9217557,24,20.6608887,24,0.0,0.0,-0.818963118,-0.928644636,-2.612127331,-1.425246499,-0.694979544,-1.185030362,-0.777884015,21.69465762,26,21.88564581,25,21.943565,24,21.93847823,23,21.24383235,24,21.9492672,25,20.66530549,26,0.0,0.0,-0.831701212,-1.032474856,-2.795924624,-1.615225858,-0.79123813,-1.310768734,-1.014428875
 03/20  04:45:00,21.65482038,24,21.82237531,24,21.88734092,24,21.83297348,24,21.17626391,24,21.87690928,24,20.58377417,24,0.0,0.0,-0.833087286,-0.943249392,-2.631999802,-1.448145891,-0.710178236,-1.21336995,-0.793033526,21.64473683,26,21.83897962,25,21.89472518,24,21.89237886,23,21.18022773,24,21.90405345,25,20.5879814,26,0.0,0.0,-0.848346294,-1.04824038,-2.817003415,-1.638905133,-0.807556416,-1.34000768,-1.030902053
 03/20  05:00:00,21.60343422,24,21.77507261,24,21.83730586,24,21.78694465,24,21.11126574,24,21.83098069,24,20.5053626,24,0.0,0.0,-0.847504484,-0.958215357,-2.652342143,-1.471419182,-0.72572502,-1.242107185,-0.810211814,21.5936915,26,21.79132461,25,21.84460932,24,21.84520147,23,21.11514333,24,21.85776039,25,20.50937312,26,0.0,0.0,-0.864196506,-1.065750859,-2.838559311,-1.662970523,-0.82452929,-1.36965219,-1.04760979
 03/20  05:15:00,21.55226964,24,21.7283328,24,21.78681928,24,21.74186269,24,21.04723809,24,21.78594297,24,20.43090966,24,0.0,0.0,-0.861155662,-0.973004402,-2.671604474,-1.493595263,-0.740585626,-1.267630894,-0.827328473,21.54285184,26,21.74424302,25,21.79404312,24,21.79900432,23,21.05103038,24,21.81236542,25,20.43473486,26,0.0,0.0,-0.87925925,-1.081974934,-2.85899797,-1.68592258,-0.841907431,-1.395986963,-1.063998139
 03/20  05:30:00,21.50161486,24,21.68240076,24,21.73609275,24,21.69770523,24,20.98500353,24,21.74174956,24,20.36193193,24,0.0,0.0,-0.874798036,-0.987950226,-2.690793383,-1.515238682,-0.755384354,-1.291716568,-0.845020595,21.49252635,26,21.69798295,25,21.74323832,24,21.7537698,23,20.98871371,24,21.76782358,25,20.3655831,26,0.0,0.0,-0.895391221,-1.098371921,-2.879332508,-1.708321867,-0.858075205,-1.420837456,-1.080240968
